"","TeamName","Season","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","AdjEM","RankAdjEM","seed","BY.YEAR.NO","BY.ROUND.NO","TEAM.NO","SEED","ROUND","CURRENT.ROUND","SCORE","Win","Upset"
"1108","Texas A&M",2016,68.3815,208,66.5488,249,110.081,54,114.159,32,95.4495,24,92.3528,8,21.8057,17,"3",1108,1480,552,3,16,64,92,TRUE,0
"1109","Northern Iowa",2016,63.7045,346,62.3968,346,105.503,132,108.298,104,98.1641,51,98.2039,58,10.0945,76,"11",1109,1481,569,11,32,64,75,TRUE,1
"1110","Texas",2016,66.9315,279,65.1637,309,105.726,129,112.821,46,101.058,111,95.7146,34,17.1061,32,"6",1110,1482,553,6,64,64,72,FALSE,0
"1111","UNC Wilmington",2016,70.5306,95,70.1618,75,109.082,71,110.051,86,100.524,102,100.792,101,9.25855,82,"13",1111,1483,548,13,64,64,85,FALSE,0
"1112","Duke",2016,68.4041,206,67.5008,202,118.081,4,121.786,3,105.037,201,99.7328,85,22.0532,14,"4",1112,1484,591,4,16,64,93,TRUE,0
"1113","Yale",2016,66.9779,276,65.9753,274,110.744,45,109.51,91,94.2337,15,95.6837,33,13.8265,51,"12",1113,1485,536,12,32,64,79,TRUE,1
"1114","Baylor",2016,67.1496,266,66.4547,251,112.458,27,118.756,13,102.671,142,98.8407,65,19.9152,24,"5",1114,1486,601,5,64,64,75,FALSE,0
"1115","Cincinnati",2016,65.806,321,64.1147,332,108.015,89,110.035,87,93.5777,9,92.8755,12,17.1593,31,"9",1115,1487,595,9,64,64,76,FALSE,0
"1116","Saint Joseph's",2016,70.4815,99,70.3117,68,109.969,58,113.435,38,98.8604,62,98.7988,63,14.6358,43,"8",1116,1488,561,8,32,64,78,TRUE,0
"1117","Holy Cross",2016,64.729,338,63.6033,338,99.1292,264,97.0369,306,105.656,220,108.525,251,-11.4879,286,"16",1117,1489,583,16,64,64,52,FALSE,0
"1118","Oregon",2016,69.4792,145,68.0532,163,112.707,23,119.63,10,99.622,83,96.8455,41,22.7847,13,"1",1118,1490,566,1,8,64,91,TRUE,0
"1119","UNC Asheville",2016,70.5102,96,70.1811,74,104.894,154,103.529,185,97.0228,36,99.3166,76,4.21193,122,"15",1119,1491,549,15,64,64,56,FALSE,0
"1120","Villanova",2016,67.6994,243,66.5578,248,113.604,21,118.299,15,93.853,11,91.552,7,26.7471,5,"2",1120,1492,543,2,1,64,86,TRUE,0
"1121","Temple",2016,66.0022,313,65.9852,273,102.785,197,106.619,141,100.746,105,98.2712,60,8.34785,95,"10",1121,1493,554,10,64,64,70,FALSE,0
"1122","Iowa",2016,69.2986,154,68.812,129,112.194,32,116.298,24,99.144,73,94.9421,23,21.3563,19,"7",1122,1494,580,7,32,64,72,TRUE,0
"1123","Buffalo",2016,72.3903,41,71.9828,28,104.917,152,105.541,163,103.878,171,102.83,140,2.71119,141,"14",1123,1495,600,14,64,64,72,FALSE,0
"1124","Miami FL",2016,66.1954,304,65.897,278,113.767,19,118.848,12,101.002,110,95.9995,36,22.848,11,"3",1124,1496,574,3,16,64,79,TRUE,0
"1125","Wichita St.",2016,66.1715,307,65.8499,283,109.501,67,111.743,58,89.0509,1,90.5918,5,21.1508,20,"11",1125,1497,539,11,32,64,65,TRUE,1
"1126","Arizona",2016,70.0436,117,68.3189,151,113.644,20,117.368,16,96.3315,31,95.4851,29,21.8831,16,"6",1126,1498,603,6,64,64,55,FALSE,0
"1127","Hawaii",2016,71.2522,75,70.5206,59,107.946,91,108.243,106,92.6195,6,96.5071,39,11.736,63,"13",1127,1499,584,13,32,64,77,TRUE,1
"1128","California",2016,68.199,219,68.0218,165,109.094,70,112.902,45,97.4043,38,93.2625,15,19.6396,25,"4",1128,1500,597,4,64,64,66,FALSE,0
"1129","South Dakota St.",2016,68.629,191,68.2819,155,110.364,51,110.826,73,100.037,90,101.245,109,9.58182,80,"12",1129,1501,559,12,64,64,74,FALSE,0
"1130","Maryland",2016,66.9454,277,67.2907,212,112.511,26,116.294,25,99.0853,69,95.5806,31,20.7136,22,"5",1130,1502,575,5,16,64,79,TRUE,0
"1131","Connecticut",2016,66.4159,298,65.7403,288,108.729,77,111.651,61,93.7251,10,92.899,13,18.752,27,"9",1131,1503,593,9,32,64,74,TRUE,1
"1132","Colorado",2016,71.0226,80,68.9529,121,105.3,139,108.785,98,98.86,61,95.1948,26,13.5905,54,"8",1132,1504,594,8,64,64,67,FALSE,0
"1133","Austin Peay",2016,70.3103,102,69.3154,105,104.791,158,104.005,177,108.127,280,109.104,264,-5.09934,219,"16",1133,1505,602,16,64,64,79,FALSE,0
"1134","Kansas",2016,69.2473,157,68.811,130,114.369,15,120.379,7,96.1366,29,90.575,4,29.804,1,"1",1134,1506,578,1,8,64,105,TRUE,0
"1135","North Carolina",2017,72.1311,54,70.6955,54,116.337,9,122.075,4,98.192,53,94.0654,25,28.0091,3,"1",1135,19,638,1,1,2,71,TRUE,0
"1136","Gonzaga",2017,70.8928,99,70.022,72,119.293,2,120.711,10,86.2747,1,87.6571,2,33.0538,1,"1",1136,20,658,1,2,2,65,FALSE,0
"1137","North Carolina",2017,72.1311,54,70.6955,54,116.337,9,122.075,4,98.192,53,94.0654,25,28.0091,3,"1",1137,67,638,1,1,4,77,TRUE,0
"1138","Oregon",2017,68.7979,216,66.7169,242,113.722,18,117.728,18,95.081,22,93.9002,22,23.8276,16,"3",1138,68,631,3,4,4,76,FALSE,0
"1139","Gonzaga",2017,70.8928,99,70.022,72,119.293,2,120.711,10,86.2747,1,87.6571,2,33.0538,1,"1",1139,69,658,1,2,4,77,TRUE,0
"1140","South Carolina",2017,69.4858,178,68.211,167,101.278,219,105.546,149,91.2888,5,88.5163,3,17.0302,31,"7",1140,70,623,7,4,4,73,FALSE,0
"1141","Kentucky",2017,74.8355,13,72.7658,16,114.251,16,119.139,14,95.2333,23,91.8728,9,27.2664,4,"2",1141,163,651,2,8,8,73,FALSE,0
"1142","North Carolina",2017,72.1311,54,70.6955,54,116.337,9,122.075,4,98.192,53,94.0654,25,28.0091,3,"1",1142,164,638,1,1,8,75,TRUE,0
"1143","Oregon",2017,68.7979,216,66.7169,242,113.722,18,117.728,18,95.081,22,93.9002,22,23.8276,16,"3",1143,165,631,3,4,8,74,TRUE,1
"1144","Kansas",2017,71.434,78,70.2533,66,114.544,14,120.833,9,100.058,82,94.8585,30,25.975,10,"1",1144,166,654,1,8,8,60,FALSE,0
"1145","Xavier",2017,68.3481,239,67.1917,219,108.762,70,114.744,33,103.983,189,99.4255,73,15.3189,40,"11",1145,167,604,11,8,8,59,FALSE,0
"1146","Gonzaga",2017,70.8928,99,70.022,72,119.293,2,120.711,10,86.2747,1,87.6571,2,33.0538,1,"1",1146,168,658,1,2,8,83,TRUE,0
"1147","South Carolina",2017,69.4858,178,68.211,167,101.278,219,105.546,149,91.2888,5,88.5163,3,17.0302,31,"7",1147,169,623,7,4,8,77,TRUE,1
"1148","Florida",2017,70.5621,113,68.8208,121,109.917,53,115.851,31,93.6551,11,89.4618,4,26.3891,9,"4",1148,170,661,4,8,8,70,FALSE,0
"1149","Kentucky",2017,74.8355,13,72.7658,16,114.251,16,119.139,14,95.2333,23,91.8728,9,27.2664,4,"2",1149,355,651,2,8,16,86,TRUE,0
"1150","UCLA",2017,74.8337,14,73.179,14,120.722,1,122.757,2,101.061,113,99.8057,78,22.9515,18,"3",1150,356,618,3,16,16,75,FALSE,0
"1151","Butler",2017,66.9222,286,65.3305,294,112.888,22,117.971,17,101.51,129,97.0613,49,20.9097,26,"4",1151,357,667,4,16,16,80,FALSE,0
"1152","North Carolina",2017,72.1311,54,70.6955,54,116.337,9,122.075,4,98.192,53,94.0654,25,28.0091,3,"1",1152,358,638,1,1,16,92,TRUE,0
"1153","Michigan",2017,63.6862,347,62.8409,339,116.209,10,121.592,5,101.796,134,98.9742,69,22.618,21,"7",1153,359,646,7,16,16,68,FALSE,0
"1154","Oregon",2017,68.7979,216,66.7169,242,113.722,18,117.728,18,95.081,22,93.9002,22,23.8276,16,"3",1154,360,631,3,4,16,69,TRUE,0
"1155","Purdue",2017,70.1097,137,68.8912,117,112.965,20,116.912,24,94.7469,18,92.6889,16,24.2236,15,"4",1155,361,628,4,16,16,66,FALSE,0
"1156","Kansas",2017,71.434,78,70.2533,66,114.544,14,120.833,9,100.058,82,94.8585,30,25.975,10,"1",1156,362,654,1,8,16,98,TRUE,0
"1157","Arizona",2017,67.3107,276,65.6678,278,113.069,19,117.585,20,97.3254,43,94.8418,29,22.7427,19,"2",1157,363,671,2,16,16,71,FALSE,0
"1158","Xavier",2017,68.3481,239,67.1917,219,108.762,70,114.744,33,103.983,189,99.4255,73,15.3189,40,"11",1158,364,604,11,8,16,73,TRUE,1
"1159","West Virginia",2017,71.479,76,69.8998,79,112.338,27,116.472,28,91.646,7,89.6731,5,26.7991,5,"4",1159,365,608,4,16,16,58,FALSE,0
"1160","Gonzaga",2017,70.8928,99,70.022,72,119.293,2,120.711,10,86.2747,1,87.6571,2,33.0538,1,"1",1160,366,658,1,2,16,61,TRUE,0
"1161","South Carolina",2017,69.4858,178,68.211,167,101.278,219,105.546,149,91.2888,5,88.5163,3,17.0302,31,"7",1161,367,623,7,4,16,70,TRUE,1
"1162","Baylor",2017,64.7766,335,63.0844,337,110.829,44,117.289,22,97.4975,45,92.281,14,25.0078,13,"3",1162,368,669,3,16,16,50,FALSE,0
"1163","Florida",2017,70.5621,113,68.8208,121,109.917,53,115.851,31,93.6551,11,89.4618,4,26.3891,9,"4",1163,369,661,4,8,16,84,TRUE,0
"1164","Wisconsin",2017,64.5856,339,63.2884,333,110.209,50,113.589,39,94.0971,16,91.2963,8,22.2926,23,"8",1164,370,605,8,16,16,83,FALSE,0
"1165","Kentucky",2017,74.8355,13,72.7658,16,114.251,16,119.139,14,95.2333,23,91.8728,9,27.2664,4,"2",1165,739,651,2,8,32,65,TRUE,0
"1166","Wichita St.",2017,69.6587,163,68.6272,135,117.578,6,119.636,12,90.085,2,93.2236,19,26.4121,8,"10",1166,740,607,10,32,32,62,FALSE,0
"1167","UCLA",2017,74.8337,14,73.179,14,120.722,1,122.757,2,101.061,113,99.8057,78,22.9515,18,"3",1167,741,618,3,16,32,79,TRUE,0
"1168","Cincinnati",2017,65.3743,323,63.7687,327,112.406,26,114.215,35,92.6982,10,91.8982,10,22.3165,22,"6",1168,742,666,6,32,32,67,FALSE,0
"1169","Butler",2017,66.9222,286,65.3305,294,112.888,22,117.971,17,101.51,129,97.0613,49,20.9097,26,"4",1169,743,667,4,16,32,74,TRUE,0
"1170","Middle Tennessee",2017,66.0809,311,64.2498,314,111.884,33,111.64,55,95.4354,28,96.9823,47,14.6582,48,"12",1170,744,644,12,32,32,65,FALSE,0
"1171","Arkansas",2017,71.4812,75,69.4151,96,111.441,36,116.639,26,103.717,180,101.04,97,15.5987,38,"8",1171,745,670,8,32,32,65,FALSE,0
"1172","North Carolina",2017,72.1311,54,70.6955,54,116.337,9,122.075,4,98.192,53,94.0654,25,28.0091,3,"1",1172,746,638,1,1,32,72,TRUE,0
"1173","Louisville",2017,68.8805,214,67.9905,180,111.775,34,117.179,23,95.3237,25,90.4602,6,26.7186,6,"2",1173,747,650,2,32,32,69,FALSE,0
"1174","Michigan",2017,63.6862,347,62.8409,339,116.209,10,121.592,5,101.796,134,98.9742,69,22.618,21,"7",1174,748,646,7,16,32,73,TRUE,1
"1175","Oregon",2017,68.7979,216,66.7169,242,113.722,18,117.728,18,95.081,22,93.9002,22,23.8276,16,"3",1175,749,631,3,4,32,75,TRUE,0
"1176","Rhode Island",2017,67.321,275,66.1243,268,108.7,71,110.668,64,96.1015,33,95.0527,32,15.6156,37,"11",1176,750,627,11,32,32,72,FALSE,0
"1177","Purdue",2017,70.1097,137,68.8912,117,112.965,20,116.912,24,94.7469,18,92.6889,16,24.2236,15,"4",1177,751,628,4,16,32,80,TRUE,0
"1178","Iowa St.",2017,70.637,110,68.1638,171,112.325,28,119.541,13,100.85,108,96.4283,43,23.113,17,"5",1178,752,656,5,32,32,76,FALSE,0
"1179","Michigan St.",2017,68.2354,244,66.7308,240,104.856,146,110.569,66,99.8615,78,95.5936,34,14.9753,43,"9",1179,753,645,9,32,32,70,FALSE,0
"1180","Kansas",2017,71.434,78,70.2533,66,114.544,14,120.833,9,100.058,82,94.8585,30,25.975,10,"1",1180,754,654,1,8,32,90,TRUE,0
"1181","Arizona",2017,67.3107,276,65.6678,278,113.069,19,117.585,20,97.3254,43,94.8418,29,22.7427,19,"2",1181,755,671,2,16,32,69,TRUE,0
"1182","Saint Mary's",2017,60.8363,350,59.2901,350,118.452,3,118.894,15,92.6317,9,94.2568,26,24.6377,14,"7",1182,756,626,7,32,32,60,FALSE,0
"1183","Florida St.",2017,72.3678,50,70.7622,52,113.774,17,116.738,25,98.6561,61,93.9951,24,22.7426,20,"3",1183,757,659,3,32,32,66,FALSE,0
"1184","Xavier",2017,68.3481,239,67.1917,219,108.762,70,114.744,33,103.983,189,99.4255,73,15.3189,40,"11",1184,758,604,11,8,32,91,TRUE,1
"1185","West Virginia",2017,71.479,76,69.8998,79,112.338,27,116.472,28,91.646,7,89.6731,5,26.7991,5,"4",1185,759,608,4,16,32,83,TRUE,0
"1186","Notre Dame",2017,67.853,252,67.0898,220,114.424,15,118.891,16,101.671,133,97.7973,57,21.0939,25,"5",1186,760,633,5,32,32,71,FALSE,0
"1187","Northwestern",2017,66.2996,304,65.1075,300,107.189,94,111.189,58,98.4895,59,95.6778,35,15.511,39,"8",1187,761,634,8,32,32,73,FALSE,0
"1188","Gonzaga",2017,70.8928,99,70.022,72,119.293,2,120.711,10,86.2747,1,87.6571,2,33.0538,1,"1",1188,762,658,1,2,32,79,TRUE,0
"1189","Duke",2017,69.7368,158,67.9699,182,115.574,12,120.988,6,100.308,92,95.8991,39,25.0887,12,"2",1189,763,663,2,32,32,81,FALSE,0
"1190","South Carolina",2017,69.4858,178,68.211,167,101.278,219,105.546,149,91.2888,5,88.5163,3,17.0302,31,"7",1190,764,623,7,4,32,88,TRUE,1
"1191","Baylor",2017,64.7766,335,63.0844,337,110.829,44,117.289,22,97.4975,45,92.281,14,25.0078,13,"3",1191,765,669,3,16,32,82,TRUE,0
"1192","USC",2017,70.8167,103,68.8968,116,110.855,43,112.508,46,102.912,161,100.168,86,12.3407,61,"11",1192,766,616,11,32,32,78,FALSE,0
"1193","Florida",2017,70.5621,113,68.8208,121,109.917,53,115.851,31,93.6551,11,89.4618,4,26.3891,9,"4",1193,767,661,4,8,32,65,TRUE,0
"1194","Virginia",2017,60.098,351,58.8864,351,109.116,63,113.686,38,91.0938,4,87.0194,1,26.6671,7,"5",1194,768,611,5,32,32,39,FALSE,0
"1195","Wisconsin",2017,64.5856,339,63.2884,333,110.209,50,113.589,39,94.0971,16,91.2963,8,22.2926,23,"8",1195,769,605,8,16,32,65,TRUE,1
"1196","Villanova",2017,65.8287,314,63.9872,324,117.917,5,122.753,3,95.7139,29,91.9756,12,30.7772,2,"1",1196,770,612,1,32,32,62,FALSE,0
"1197","Northern Kentucky",2017,70.1039,138,67.8323,194,106.891,100,106.647,132,102.563,151,105.311,188,1.33605,147,"15",1197,1507,635,15,64,64,70,FALSE,0
"1198","Kentucky",2017,74.8355,13,72.7658,16,114.251,16,119.139,14,95.2333,23,91.8728,9,27.2664,4,"2",1198,1508,651,2,8,64,79,TRUE,0
"1199","Wichita St.",2017,69.6587,163,68.6272,135,117.578,6,119.636,12,90.085,2,93.2236,19,26.4121,8,"10",1199,1509,607,10,32,64,64,TRUE,1
"1200","Dayton",2017,69.3093,186,68.5788,138,109.246,61,112.3,49,95.9768,31,96.6262,45,15.6735,36,"7",1200,1510,664,7,64,64,58,FALSE,0
"1201","Kent St.",2017,70.382,124,68.2714,163,105.728,126,104.421,169,101.445,125,102.687,132,1.73415,141,"14",1201,1511,652,14,64,64,80,FALSE,0
"1202","UCLA",2017,74.8337,14,73.179,14,120.722,1,122.757,2,101.061,113,99.8057,78,22.9515,18,"3",1202,1512,618,3,16,64,97,TRUE,0
"1203","Kansas St.",2017,67.6069,268,66.1487,266,105.897,122,112.038,50,98.5579,60,94.4839,27,17.5538,29,"11",1203,1513,653,11,64,64,61,FALSE,0
"1204","Cincinnati",2017,65.3743,323,63.7687,327,112.406,26,114.215,35,92.6982,10,91.8982,10,22.3165,22,"6",1204,1514,666,6,32,64,75,TRUE,0
"1205","Winthrop",2017,71.226,85,70.9519,44,108.867,68,106.436,136,97.0163,41,101.809,111,4.62694,112,"13",1205,1515,606,13,64,64,64,FALSE,0
"1206","Butler",2017,66.9222,286,65.3305,294,112.888,22,117.971,17,101.51,129,97.0613,49,20.9097,26,"4",1206,1516,667,4,16,64,76,TRUE,0
"1207","Middle Tennessee",2017,66.0809,311,64.2498,314,111.884,33,111.64,55,95.4354,28,96.9823,47,14.6582,48,"12",1207,1517,644,12,32,64,81,TRUE,1
"1208","Minnesota",2017,70.4492,119,69.3901,97,104.14,159,109.574,80,95.8428,30,92.9833,18,16.5907,33,"5",1208,1518,643,5,64,64,72,FALSE,0
"1209","Seton Hall",2017,68.913,210,67.2845,215,104.876,145,109.8,76,100.769,104,95.8517,37,13.9487,53,"9",1209,1519,625,9,64,64,71,FALSE,0
"1210","Arkansas",2017,71.4812,75,69.4151,96,111.441,36,116.639,26,103.717,180,101.04,97,15.5987,38,"8",1210,1520,670,8,32,64,77,TRUE,0
"1211","Texas Southern",2017,69.3789,184,68.4526,150,106.57,107,103.622,187,102.692,154,107.286,227,-3.66476,207,"16",1211,1521,621,16,64,64,64,FALSE,0
"1212","North Carolina",2017,72.1311,54,70.6955,54,116.337,9,122.075,4,98.192,53,94.0654,25,28.0091,3,"1",1212,1522,638,1,1,64,103,TRUE,0
"1213","Jacksonville St.",2017,64.9709,331,63.5728,329,105.63,128,105.363,153,103.909,185,104.78,177,0.583245,158,"15",1213,1523,655,15,64,64,63,FALSE,0
"1214","Louisville",2017,68.8805,214,67.9905,180,111.775,34,117.179,23,95.3237,25,90.4602,6,26.7186,6,"2",1214,1524,650,2,32,64,78,TRUE,0
"1215","Oklahoma St.",2017,72.5806,44,70.289,64,116.954,7,124.834,1,107.54,259,102.73,134,22.1043,24,"10",1215,1525,632,10,64,64,91,FALSE,0
"1216","Michigan",2017,63.6862,347,62.8409,339,116.209,10,121.592,5,101.796,134,98.9742,69,22.618,21,"7",1216,1526,646,7,16,64,92,TRUE,0
"1217","Iona",2017,72.4396,48,70.4839,57,110.079,52,110.197,69,103.915,186,106.195,202,4.00176,118,"14",1217,1527,657,14,64,64,77,FALSE,0
"1218","Oregon",2017,68.7979,216,66.7169,242,113.722,18,117.728,18,95.081,22,93.9002,22,23.8276,16,"3",1218,1528,631,3,4,64,93,TRUE,0
"1219","Rhode Island",2017,67.321,275,66.1243,268,108.7,71,110.668,64,96.1015,33,95.0527,32,15.6156,37,"11",1219,1529,627,11,32,64,84,TRUE,1
"1220","Creighton",2017,72.5417,45,70.8829,48,112.19,30,115.639,32,100.347,94,96.0487,40,19.5902,27,"6",1220,1530,665,6,64,64,72,FALSE,0
"1221","Vermont",2017,65.2644,326,64.3336,313,112.739,23,110.832,61,96.2827,36,98.9477,67,11.8847,63,"13",1221,1531,613,13,64,64,70,FALSE,0
"1222","Purdue",2017,70.1097,137,68.8912,117,112.965,20,116.912,24,94.7469,18,92.6889,16,24.2236,15,"4",1222,1532,628,4,16,64,80,TRUE,0
"1223","Nevada",2017,70.915,97,69.6483,88,112.28,29,114.477,34,99.7493,75,101.135,100,13.3415,55,"12",1223,1533,641,12,64,64,73,FALSE,0
"1224","Iowa St.",2017,70.637,110,68.1638,171,112.325,28,119.541,13,100.85,108,96.4283,43,23.113,17,"5",1224,1534,656,5,32,64,84,TRUE,0
"1225","Michigan St.",2017,68.2354,244,66.7308,240,104.856,146,110.569,66,99.8615,78,95.5936,34,14.9753,43,"9",1225,1535,645,9,32,64,78,TRUE,1
"1226","Miami FL",2017,64.8294,332,62.9821,338,106.563,108,110.386,68,98.2915,56,93.4254,21,16.9602,32,"8",1226,1536,647,8,64,64,58,FALSE,0
"1227","UC Davis",2017,69.6431,165,68.4821,143,98.5122,275,97.8508,292,97.7913,49,102.603,126,-4.75235,218,"16",1227,1537,619,16,64,64,62,FALSE,0
"1228","Kansas",2017,71.434,78,70.2533,66,114.544,14,120.833,9,100.058,82,94.8585,30,25.975,10,"1",1228,1538,654,1,8,64,100,TRUE,0
"1229","North Dakota",2017,72.5927,43,71.25,38,106.471,111,102.854,202,100.326,93,103.166,144,-0.311268,173,"15",1229,1539,636,15,64,64,82,FALSE,0
"1230","Arizona",2017,67.3107,276,65.6678,278,113.069,19,117.585,20,97.3254,43,94.8418,29,22.7427,19,"2",1230,1540,671,2,16,64,100,TRUE,0
"1231","VCU",2017,68.8475,215,68.1834,169,106.826,102,110.018,73,95.0426,20,95.716,36,14.3025,52,"10",1231,1541,614,10,64,64,77,FALSE,0
"1232","Saint Mary's",2017,60.8363,350,59.2901,350,118.452,3,118.894,15,92.6317,9,94.2568,26,24.6377,14,"7",1232,1542,626,7,32,64,85,TRUE,0
"1233","Florida Gulf Coast",2017,67.7999,260,65.2507,298,111.909,32,109.563,81,102.889,160,104.547,171,5.016,108,"14",1233,1543,660,14,64,64,80,FALSE,0
"1234","Florida St.",2017,72.3678,50,70.7622,52,113.774,17,116.738,25,98.6561,61,93.9951,24,22.7426,20,"3",1234,1544,659,3,32,64,86,TRUE,0
"1235","Xavier",2017,68.3481,239,67.1917,219,108.762,70,114.744,33,103.983,189,99.4255,73,15.3189,40,"11",1235,1545,604,11,8,64,76,TRUE,1
"1236","Maryland",2017,67.8486,253,67.0658,221,108.151,80,113.565,40,100.798,105,98.7271,64,14.838,45,"6",1236,1546,648,6,64,64,65,FALSE,0
"1237","Bucknell",2017,70.4393,120,69.6888,87,108.236,78,109.074,86,96.036,32,100.358,89,8.71601,80,"13",1237,1547,668,13,64,64,80,FALSE,0
"1238","West Virginia",2017,71.479,76,69.8998,79,112.338,27,116.472,28,91.646,7,89.6731,5,26.7991,5,"4",1238,1548,608,4,16,64,86,TRUE,0
"1239","Princeton",2017,64.6464,337,63.1679,336,109.696,55,109.396,84,95.041,19,96.8962,46,12.5002,59,"12",1239,1549,630,12,64,64,58,FALSE,0
"1240","Notre Dame",2017,67.853,252,67.0898,220,114.424,15,118.891,16,101.671,133,97.7973,57,21.0939,25,"5",1240,1550,633,5,32,64,60,TRUE,0
"1241","Vanderbilt",2017,67.1757,282,65.5596,283,105.957,120,112.303,48,100.9,111,96.065,41,16.2376,34,"9",1241,1551,615,9,64,64,66,FALSE,0
"1242","Northwestern",2017,66.2996,304,65.1075,300,107.189,94,111.189,58,98.4895,59,95.6778,35,15.511,39,"8",1242,1552,634,8,32,64,68,TRUE,0
"1243","South Dakota St.",2017,69.2887,187,67.0521,223,110.093,51,110.782,63,111.611,330,112.116,308,-1.33359,187,"16",1243,1553,622,16,64,64,46,FALSE,0
"1244","Gonzaga",2017,70.8928,99,70.022,72,119.293,2,120.711,10,86.2747,1,87.6571,2,33.0538,1,"1",1244,1554,658,1,2,64,66,TRUE,0
"1245","Troy",2017,69.173,196,68.0509,175,109.346,60,109.892,74,104.153,193,107.217,223,2.67571,130,"15",1245,1555,620,15,64,64,65,FALSE,0
"1246","Duke",2017,69.7368,158,67.9699,182,115.574,12,120.988,6,100.308,92,95.8991,39,25.0887,12,"2",1246,1556,663,2,32,64,87,TRUE,0
"1247","Marquette",2017,71.0408,92,69.9346,78,115.653,11,120.943,7,105.356,219,103.371,153,17.5711,28,"10",1247,1557,649,10,64,64,73,FALSE,0
"1248","South Carolina",2017,69.4858,178,68.211,167,101.278,219,105.546,149,91.2888,5,88.5163,3,17.0302,31,"7",1248,1558,623,7,4,64,93,TRUE,0
"1249","New Mexico St.",2017,69.516,175,67.51,206,110.733,45,110.052,71,97.215,42,102.738,135,7.31463,88,"14",1249,1559,640,14,64,64,73,FALSE,0
"1250","Baylor",2017,64.7766,335,63.0844,337,110.829,44,117.289,22,97.4975,45,92.281,14,25.0078,13,"3",1250,1560,669,3,16,64,91,TRUE,0
"1251","USC",2017,70.8167,103,68.8968,116,110.855,43,112.508,46,102.912,161,100.168,86,12.3407,61,"11",1251,1561,616,11,32,64,66,TRUE,1
"1252","SMU",2017,63.8434,344,63.5675,330,116.641,8,120.073,11,93.8224,13,94.8141,28,25.2591,11,"6",1252,1562,624,6,64,64,65,FALSE,0
"1253","East Tennessee St.",2017,71.5356,73,70.0234,71,109.91,54,107.974,109,96.2229,35,96.4902,44,11.4836,64,"13",1253,1563,662,13,64,64,65,FALSE,0
"1254","Florida",2017,70.5621,113,68.8208,121,109.917,53,115.851,31,93.6551,11,89.4618,4,26.3891,9,"4",1254,1564,661,4,8,64,80,TRUE,0
"1255","UNC Wilmington",2017,70.2375,132,70.0795,69,118.069,4,117.706,19,105.225,213,105.319,189,12.3867,60,"12",1255,1565,617,12,64,64,71,FALSE,0
"1256","Virginia",2017,60.098,351,58.8864,351,109.116,63,113.686,38,91.0938,4,87.0194,1,26.6671,7,"5",1256,1566,611,5,32,64,76,TRUE,0
"1257","Virginia Tech",2017,69.9367,151,68.2782,162,112.502,25,117.358,21,106.185,229,102.419,125,14.9395,44,"9",1257,1567,610,9,64,64,74,FALSE,0
"1258","Wisconsin",2017,64.5856,339,63.2884,333,110.209,50,113.589,39,94.0971,16,91.2963,8,22.2926,23,"8",1258,1568,605,8,16,64,84,TRUE,0
"1259","Mount St. Mary's",2017,68.6019,229,66.8082,236,99.3625,255,98.9775,270,99.4208,68,103.211,150,-4.23312,213,"16",1259,1569,642,16,64,64,56,FALSE,0
"1260","Villanova",2017,65.8287,314,63.9872,324,117.917,5,122.753,3,95.7139,29,91.9756,12,30.7772,2,"1",1260,1570,612,1,32,64,76,TRUE,0
"1261","Villanova",2018,70.2475,125,68.277,168,122.829,1,127.384,1,99.8803,63,95.9749,22,31.4091,2,"1",1261,21,678,1,1,2,79,TRUE,0
"1262","Michigan",2018,65.4195,330,64.3592,333,111.172,45,115.9,29,96.4552,17,92.7095,5,23.1909,10,"3",1262,22,710,3,2,2,62,FALSE,0
"1263","Kansas",2018,70.1467,130,68.4279,161,116.004,11,120.933,6,101.438,104,97.6938,46,23.2388,9,"1",1263,71,718,1,4,4,79,FALSE,0
"1264","Villanova",2018,70.2475,125,68.277,168,122.829,1,127.384,1,99.8803,63,95.9749,22,31.4091,2,"1",1264,72,678,1,1,4,95,TRUE,0
"1265","Michigan",2018,65.4195,330,64.3592,333,111.172,45,115.9,29,96.4552,17,92.7095,5,23.1909,10,"3",1265,73,710,3,2,4,69,TRUE,0
"1266","Loyola Chicago",2018,65.8676,325,65.3221,312,108.717,81,111.331,68,93.9293,6,96.1911,24,15.1402,41,"11",1266,74,713,11,4,4,57,FALSE,0
"1267","Duke",2018,71.0479,91,70.0021,78,118.705,4,122.602,3,97.3075,24,93.467,7,29.1348,3,"2",1267,171,725,2,8,8,81,FALSE,0
"1268","Kansas",2018,70.1467,130,68.4279,161,116.004,11,120.933,6,101.438,104,97.6938,46,23.2388,9,"1",1268,172,718,1,4,8,85,TRUE,0
"1269","Texas Tech",2018,68.3794,221,66.5709,248,109.214,71,114.03,46,94.2083,10,92.0873,3,21.9424,12,"3",1269,173,682,3,8,8,59,FALSE,0
